Semestre,Exposición,Nivel,Clon,Transpiración,Uso eficiente del agua,ALTURA / PLANTA (cm) ,No TOTAL RAMAS,Área de copa (A) =m2,pH,P,K,CICE,CE,%Ar,%L,% Poros,Peso Almendras (gr) 
2017-1,SOL,150,SCC83,"3,5920347049814207","2,809777447529425","259,3333333333333","1,8333333333333333","8,87740238","4,916","7,998345513559793","0,2209251704","5,35349549887534","0,20412648","27,0","31,0","42,87565186408835","85,583125"
2017-1,SOL,150,TSH565,"3,5766067582518155","2,567676569946736","211,66666666666663","2,333333333333333","6,5262027599999985","4,916","7,998345513559793","0,2209251704","5,35349549887534","0,20412648","27,0","31,0","42,87565186408835","136,94666666666666"
2017-2,SOL,150,SCC19,"2,530704069117856","3,478026017368641","268,3333333333333","2,5","11,84233974","4,916","7,998345513559793","0,2209251704","5,35349549887534","0,20412648","27,0","31,0","42,87565186408835","176,45"
2017-2,SOL,150,SCC64,"3,7466741282736065","3,391582998530088","283,3333333333333","2,333333333333333","12,14919552","4,916","7,998345513559793","0,2209251704","5,35349549887534","0,20412648","27,0","31,0","42,87565186408835","86,2025"
2017-2,SOL,150,TSH565,"3,5766067582518155","2,567676569946736","216,16666666666663","2,5","7,957280100000001","4,916","7,998345513559793","0,2209251704","5,35349549887534","0,20412648","27,0","31,0","42,87565186408835","169,76"
2015-2,SOMBRA,50,CCN51,"1,8333333333333333","2,233253837933641","252,66666666666663","2,0","10,00890198","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","145,11333333333334"
2015-2,SOMBRA,50,ICS95,"1,4466666666666663","1,2917632570269488","277,1666666666667","2,333333333333333","15,680851339999998","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","80,775"
2015-2,SOMBRA,50,SCC19,"0,67","1,1343283582089552","266,0","2,1666666666666665","8,547220219999998","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","115,2275"
2015-2,SOMBRA,50,SCC52,"1,18","1,3554501387570663","261,0","2,6666666666666665","10,5751492","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","108,505"
2015-2,SOMBRA,50,SCC61,"1,336666666666667","2,8447527558352297","250,6","3,0","8,982525552","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","129,3657142857143"
2015-2,SOMBRA,50,SCC64,"1,4659999999999995","1,472523093572788","256,1666666666667","2,333333333333333","8,89659232","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","67,90055555555553"
2015-2,SOMBRA,50,SCC83,"1,5","2,1600179681840843","249,0","2,5","10,511531800000002","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","93,26333333333334"
2015-2,SOMBRA,50,TSH565,"1,1133333333333333","1,949448058793409","208,83333333333331","2,1666666666666665","6,84002242","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","97,55428571428571"
2016-1,SOMBRA,50,SCC52,"0,6166666666666667","2,249340831376427","282,6666666666667","2,5","12,53634536","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","71,232"
2016-1,SOMBRA,50,SCC64,"1,186","2,7293794307654733","280,5","2,1666666666666665","13,41426548","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","37,795"
2016-1,SOMBRA,50,TSH565,"1,0933333333333333","2,1052440676334485","222,33333333333331","2,0","7,8134733600000015","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","74,34833333333334"
2016-2,SOMBRA,50,CCN51,"1,3500000000000003","1,733465691396726","281,5","2,0","10,87878484","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","126,4575"
2016-2,SOMBRA,50,EET8,"1,7000000000000002","2,0654640182351023","285,8333333333333","2,0","14,33430922","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","125,4"
2016-2,SOMBRA,50,ICS1,"0,7666666666666666","1,8871541330557728","297,6666666666667","2,1666666666666665","11,408668039999995","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","122,17272727272726"
2016-2,SOMBRA,50,ICS95,"0,6666666666666666","2,0232642517125274","283,6666666666667","2,0","15,126254219999998","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","96,02"
2016-2,SOMBRA,50,SCC19,"0,97","1,443298969072165","277,5","2,0","10,25166912","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","114,34833333333336"
2016-2,SOMBRA,50,SCC52,"0,6166666666666667","2,249340831376427","277,0","2,0","12,29606532","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","115,73"
2016-2,SOMBRA,50,SCC61,"1,096666666666667","1,513287638287638","281,4","2,0","11,381734055999999","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","192,6875"
2016-2,SOMBRA,50,SCC64,"1,186","2,7293794307654733","277,8333333333333","1,8333333333333333","11,29033444","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","92,18625"
2016-2,SOMBRA,50,SCC83,"1,25","1,5169263924087353","267,3333333333333","2,0","10,98546834","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","72,12375"
2016-2,SOMBRA,50,TSH565,"1,0933333333333333","2,1052440676334485","232,83333333333331","2,0","8,52986288","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","131,17333333333332"
2017-1,SOMBRA,50,CCN51,"2,1164500962255324","3,903560077893336","270,0","2,0","10,49781348","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","163,4"
2017-1,SOMBRA,50,EET8,"1,7682471708713872","4,6232017109849215","264,0","2,1666666666666665","13,08125588","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","221,92"
2017-1,SOMBRA,50,ICS95,"2,3172552822419434","4,386488010428415","287,0","1,6666666666666667","14,115732399999999","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","123,085"
2017-1,SOMBRA,50,SCC19,"2,004644440195881","4,724390199653049","276,6666666666667","2,1666666666666665","10,900409519999998","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","156,34333333333333"
2017-1,SOMBRA,50,SCC52,"1,4994525608859135","4,447879718739428","277,3333333333333","2,1666666666666665","11,866660960000004","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","123,89333333333332"
2017-1,SOMBRA,50,SCC61,"2,2544419285820445","4,146859472906623","275,0","2,6","10,361562288","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","248,37"
2017-1,SOMBRA,50,SCC64,"1,7721240899072943","4,410613809678787","236,83333333333331","2,0","9,69683638","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","126,14333333333332"
2017-1,SOMBRA,50,SCC83,"1,9270780915668129","4,659440382137147","257,6666666666667","2,0","11,72350872","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","147,44"
2017-1,SOMBRA,50,TSH565,"2,0130892692614943","4,323234934277282","223,83333333333331","2,0","8,702493800000001","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","184,3816666666667"
2017-2,SOMBRA,50,SCC19,"2,004644440195881","4,724390199653049","285,6666666666667","2,1666666666666665","10,87915136","5,284000000000002","13,156162191974401","0,1462426184","5,763477450213026","0,16319663999999995","28,3","23,2","43,672464613092345","153,762"
2015-2,SOMBRA,100,CCN51,"1,28","1,8228349853007504","239,5","2,333333333333333","7,6150027799999975","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","154,64"
2015-2,SOMBRA,100,EET8,"0,81","2,1783216783216783","228,83333333333331","2,1666666666666665","9,47003904","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","123,71"
2015-2,SOMBRA,100,ICS1,"0,9433333333333334","1,6626542532626984","223,66666666666663","2,6666666666666665","7,22523494","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","120,56384615384614"
2015-2,SOMBRA,100,SCC19,"1,2466666666666668","2,238130931837791","278,5","2,5","10,862003460000002","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","82,41384615384617"
2015-2,SOMBRA,100,SCC52,"1,163333333333333","2,893291539127721","271,1666666666667","2,833333333333333","10,4996199","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","101,35133333333332"
2015-2,SOMBRA,100,SCC61,"0,8466666666666667","1,4935107376283847","276,1666666666667","2,5","11,5516632","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","130,52"
2015-2,SOMBRA,100,SCC64,"1,0033333333333332","2,3692892023874124","273,8333333333333","2,6666666666666665","12,32954954","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","42,88608695652174"
2015-2,SOMBRA,100,TSH565,"0,9266666666666666","1,550430317054358","211,83333333333331","2,333333333333333","6,7598854400000015","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","96,01375"
2016-1,SOMBRA,100,CCN51,"1,0166666666666666","1,7629878403960972","271,3333333333333","2,0","9,22920922","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","54,754"
2016-1,SOMBRA,100,EET8,"1,3","2,12360930287608","253,0","2,0","8,860045040000003","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","110,854"
2016-1,SOMBRA,100,TSH565,"0,94","1,9714530361082083","219,66666666666663","2,0","7,14096152","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","101,48"
2016-2,SOMBRA,100,CCN51,"1,0166666666666666","1,7629878403960972","281,5","2,0","9,45744646","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","158,93400000000003"
2016-2,SOMBRA,100,EET8,"1,3","2,12360930287608","231,33333333333331","1,5","9,3526741","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","101,8"
2016-2,SOMBRA,100,ICS1,"0,8633333333333333","2,3140532307198978","243,33333333333331","2,333333333333333","9,009401939999998","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","125,54285714285713"
2016-2,SOMBRA,100,ICS95,"0,7066666666666667","1,529543294762144","267,5","1,6666666666666667","11,31549342","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","65,89"
2016-2,SOMBRA,100,SCC19,"0,64","3,4785871535871533","271,0","2,0","11,86697512","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","113,59363636363636"
2016-2,SOMBRA,100,SCC52,"0,7399999999999999","2,088804713804714","276,1666666666667","2,0","13,330306220000002","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","102,14454545454548"
2016-2,SOMBRA,100,SCC64,"0,8666666666666667","2,0887730912171394","271,1666666666667","1,6666666666666667","9,659634599999999","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","75,6622222222222"
2016-2,SOMBRA,100,SCC83,"0,8833333333333333","2,762264097584888","264,3333333333333","1,8333333333333333","12,60781676","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","83,48857142857142"
2016-2,SOMBRA,100,TSH565,"0,94","1,9714530361082083","229,0","1,5","8,2682985","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","121,0346153846154"
2017-1,SOMBRA,100,CCN51,"1,6737172140068803","4,845736374207807","276,8333333333333","2,1666666666666665","10,76765074","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","159,715"
2017-1,SOMBRA,100,EET8,"2,3215774522497643","4,328254923338906","241,0","1,6666666666666667","10,77872488","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","94,57"
2017-1,SOMBRA,100,ICS1,"3,312905908457123","3,293840690660726","270,5","2,333333333333333","10,10948554","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","114,45"
2017-1,SOMBRA,100,ICS95,"1,6114852335936571","4,980122836366858","259,3333333333333","1,6666666666666667","12,120947300000001","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","73,99666666666667"
2017-1,SOMBRA,100,SCC19,"2,493650084889359","3,5235699262456754","280,1666666666667","2,0","13,07282592","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","148,47600000000003"
2017-1,SOMBRA,100,SCC64,"2,4943870475820145","3,867857598119398","237,83333333333331","1,8333333333333333","10,7924432","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","131,775"
2017-1,SOMBRA,100,SCC83,"3,3683773111884587","3,1349715319049163","263,6666666666667","1,8333333333333333","13,069056000000002","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","86,87"
2017-1,SOMBRA,100,TSH565,"1,8265568581555476","4,535047647825496","224,16666666666663","1,8333333333333333","9,42131806","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","138,095"
2017-2,SOMBRA,100,CCN51,"1,6737172140068803","4,845736374207807","267,3333333333333","2,1666666666666665","11,54187188","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","192,512"
2017-2,SOMBRA,100,SCC19,"2,493650084889359","3,5235699262456754","273,5","2,0","13,62922946","5,3900000000000015","10,96181036848245","0,23988809306666664","5,446322314737675","0,19163346666666664","27,3","28,2","46,5137104743083","136,22600000000003"
2015-2,SOMBRA,150,CCN51,"1,3233333333333337","2,532896651556856","250,5","2,5","9,7076749","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","114,83222222222223"
2015-2,SOMBRA,150,ICS1,"1,1133333333333333","2,4619708994708986","213,16666666666663","2,833333333333333","5,746510000000002","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","98,09"
2015-2,SOMBRA,150,ICS95,"1,5566666666666666","1,805212158527021","266,3333333333333","2,6666666666666665","12,64014906","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","79,715"
2015-2,SOMBRA,150,SCC19,"1,4566666666666668","1,8875138243751384","202,16666666666663","2,5","6,2890643200000005","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","115,658"
2015-2,SOMBRA,150,SCC61,"1,05","3,2385540152656036","238,5","2,333333333333333","7,954243220000001","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","136,185"
2015-2,SOMBRA,150,SCC64,"0,8933333333333334","3,3286591317359586","266,1666666666667","2,6666666666666665","10,589443479999998","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","63,655"
2015-2,SOMBRA,150,TSH565,"1,5633333333333332","1,3290298005597527","253,0","2,5","7,34393506","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","121,70125000000002"
2016-1,SOMBRA,150,ICS1,"0,9833333333333334","1,5702614379084965","233,83333333333331","2,6666666666666665","8,27481732","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","83,42"
2016-1,SOMBRA,150,ICS95,"0,7066666666666667","2,1300467909505163","292,0","2,1666666666666665","13,2205073","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","47,5"
2016-1,SOMBRA,150,TSH565,"0,9933333333333332","2,5875319451375343","253,5","2,0","9,2263556","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","90,425"
2016-2,SOMBRA,150,CCN51,"1,2733333333333332","2,305403103892612","270,1666666666667","2,0","11,16841418","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","171,30166666666662"
2016-2,SOMBRA,150,EET8,"1,05","1,7404201077583898","216,0","1,8333333333333333","6,915630259999998","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","171,29666666666662"
2016-2,SOMBRA,150,ICS1,"0,9833333333333334","1,5702614379084965","254,83333333333331","2,333333333333333","9,55651158","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","128,035"
2016-2,SOMBRA,150,ICS95,"0,7066666666666667","2,1300467909505163","290,5","1,6666666666666667","12,282006660000002","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","90,16"
2016-2,SOMBRA,150,SCC19,"0,94","1,0743625245182875","241,33333333333331","2,0","8,04555906","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","115,1375"
2016-2,SOMBRA,150,SCC52,"0,5833333333333334","2,922017359257049","265,6666666666667","2,0","9,61143722","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","167,66333333333333"
2016-2,SOMBRA,150,SCC64,"0,8899999999999999","3,398928235955839","260,6666666666667","2,1666666666666665","8,191800540000001","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","86,1375"
2016-2,SOMBRA,150,SCC83,"0,8433333333333333","1,8082269566307532","255,66666666666663","2,0","11,1259764","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","79,58999999999997"
2016-2,SOMBRA,150,TSH565,"0,9933333333333332","2,5875319451375343","242,83333333333331","1,8333333333333333","8,948638159999998","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","156,80333333333334"
2017-1,SOMBRA,150,CCN51,"1,7288796429026585","5,250022397490514","275,6666666666667","2,0","10,01049896","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","179,01181818181817"
2017-1,SOMBRA,150,EET8,"1,548163355432097","5,736903201962378","218,16666666666663","2,0","9,1825041","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","207,6"
2017-1,SOMBRA,150,ICS95,"2,09718026364298","4,6842430256691365","278,8333333333333","1,6666666666666667","11,34128072","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","103,715"
2017-1,SOMBRA,150,SCC19,"1,5802325708254632","6,452161022909388","243,5","2,0","21,84508942","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","172,96000000000004"
2017-1,SOMBRA,150,SCC52,"2,31722536757864","4,523900968884103","263,5","2,333333333333333","11,26137936","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","124,8225"
2017-1,SOMBRA,150,SCC61,"1,62006676404422","5,043358068041374","273,1666666666667","2,0","10,94109324","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","129,89"
2017-1,SOMBRA,150,SCC64,"1,8054538741734565","5,262763576359241","263,5","2,333333333333333","10,128361319999998","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","91,984"
2017-1,SOMBRA,150,TSH565,"2,104469643305039","4,308622600498066","242,0","1,8333333333333333","8,526721280000002","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","227,6"
2017-2,SOMBRA,150,CCN51,"1,7288796429026585","5,250022397490514","269,6666666666667","2,0","11,3990338","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","201,34"
2017-2,SOMBRA,150,TSH565,"2,104469643305039","4,308622600498066","236,16666666666663","1,8333333333333333","10,14896498","5,242000000000001","9,221155675579038","0,26137749706666663","5,0761385742035845","0,19042784","37,0","24,2","43,43052051210167","197,3"
